51, 9, 2, 191, 191, 191
52, 9, 2, 191, 191, 191
53, 9, 2, 191, 191, 191
54, 9, 2, 191, 191, 191
55, 9, 2, 191, 191, 191
56, 9, 2, 191, 191, 191
57, 9, 2, 191, 191, 191
58, 9, 2, 191, 191, 191
59, 9, 2, 191, 191, 191
60, 9, 2, 191, 191, 191
61, 9, 2, 191, 191, 191
62, 9, 2, 191, 191, 191
63, 9, 2, 191, 191, 191
47, 10, 2, 191, 191, 191
48, 10, 2, 191, 191, 191
49, 10, 2, 191, 191, 191
50, 10, 2, 191, 191, 191
51, 10, 2, 191, 191, 191
52, 10, 2, 191, 191, 191
53, 10, 2, 191, 191, 191
54, 10, 2, 191, 191, 191
55, 10, 2, 191, 191, 191
56, 10, 2, 191, 191, 191
57, 10, 2, 191, 191, 191
58, 10, 2, 191, 191, 191
59, 10, 2, 191, 191, 191
134, 15, 29, 191, 191, 191
133, 15, 29, 191, 191, 191
132, 15, 29, 191, 191, 191
131, 15, 29, 191, 191, 191
44, 11, 2, 191, 191, 191
45, 11, 2, 191, 191, 191
46, 11, 2, 191, 191, 191
47, 11, 2, 191, 191, 191
48, 11, 2, 191, 191, 191
49, 11, 2, 191, 191, 191
50, 11, 2, 191, 191, 191
51, 11, 2, 191, 191, 191
52, 11, 2, 191, 191, 191
53, 11, 2, 191, 191, 191
130, 15, 29, 191, 191, 191
129, 15, 29, 191, 191, 191
128, 15, 29, 191, 191, 191
134, 14, 29, 191, 191, 191
41, 12, 2, 191, 191, 191
42, 12, 2, 191, 191, 191
43, 12, 2, 191, 191, 191
44, 12, 2, 191, 191, 191
45, 12, 2, 191, 191, 191
46, 12, 2, 191, 191, 191
47, 12, 2, 191, 191, 191
48, 12, 2, 191, 191, 191
49, 12, 2, 191, 191, 191
50, 12, 2, 191, 191, 191
51, 12, 2, 191, 191, 191
133, 14, 29, 191, 191, 191
132, 14, 29, 191, 191, 191
131, 14, 29, 191, 191, 191
39, 13, 2, 191, 191, 191
40, 13, 2, 191, 191, 191
41, 13, 2, 191, 191, 191
42, 13, 2, 191, 191, 191
43, 13, 2, 191, 191, 191
44, 13, 2, 191, 191, 191
45, 13, 2, 191, 191, 191
46, 13, 2, 191, 191, 191
47, 13, 2, 191, 191, 191
48, 13, 2, 191, 191, 191
130, 14, 29, 191, 191, 191
129, 14, 29, 191, 191, 191
128, 14, 29, 191, 191, 191
134, 13, 29, 191, 191, 191
133, 13, 29, 191, 191, 191
132, 13, 29, 191, 191, 191
131, 13, 29, 191, 191, 191
130, 13, 29, 191, 191, 191
129, 13, 29, 191, 191, 191
128, 13, 29, 191, 191, 191
132, 12, 29, 191, 191, 191
131, 12, 29, 191, 191, 191
130, 12, 29, 191, 191, 191
129, 12, 29, 191, 191, 191
128, 12, 29, 191, 191, 191
39, 14, 2, 191, 191, 191
40, 14, 2, 191, 191, 191
41, 14, 2, 191, 191, 191
42, 14, 2, 191, 191, 191
43, 14, 2, 191, 191, 191
44, 14, 2, 191, 191, 191
45, 14, 2, 191, 191, 191
46, 14, 2, 191, 191, 191
47, 14, 2, 191, 191, 191
129, 11, 29, 191, 191, 191
38, 15, 2, 191, 191, 191
39, 15, 2, 191, 191, 191
40, 15, 2, 191, 191, 191
41, 15, 2, 191, 191, 191
42, 15, 2, 191, 191, 191
43, 15, 2, 191, 191, 191
44, 15, 2, 191, 191, 191
45, 15, 2, 191, 191, 191
46, 15, 2, 191, 191, 191
47, 15, 2, 191, 191, 191
48, 15, 2, 191, 191, 191
49, 15, 2, 191, 191, 191
50, 15, 2, 191, 191, 191
51, 15, 2, 191, 191, 191
52, 15, 2, 191, 191, 191
53, 15, 2, 191, 191, 191
54, 15, 2, 191, 191, 191
55, 15, 2, 191, 191, 191
56, 15, 2, 191, 191, 191
57, 15, 2, 191, 191, 191
58, 15, 2, 191, 191, 191
59, 15, 2, 191, 191, 191
60, 15, 2, 191, 191, 191
61, 15, 2, 191, 191, 191
62, 15, 2, 191, 191, 191
63, 15, 2, 191, 191, 191
63, 6, 3, 191, 191, 191
52, 7, 3, 191, 191, 191
53, 7, 3, 191, 191, 191
54, 7, 3, 191, 191, 191
55, 7, 3, 191, 191, 191
56, 7, 3, 191, 191, 191
57, 7, 3, 191, 191, 191
58, 7, 3, 191, 191, 191
59, 7, 3, 191, 191, 191
60, 7, 3, 191, 191, 191
61, 7, 3, 191, 191, 191
62, 7, 3, 191, 191, 191
63, 7, 3, 191, 191, 191
46, 8, 3, 191, 191, 191
47, 8, 3, 191, 191, 191
48, 8, 3, 191, 191, 191
49, 8, 3, 191, 191, 191
50, 8, 3, 191, 191, 191
51, 8, 3, 191, 191, 191
52, 8, 3, 191, 191, 191
53, 8, 3, 191, 191, 191
54, 8, 3, 191, 191, 191
55, 8, 3, 191, 191, 191
56, 8, 3, 191, 191, 191
57, 8, 3, 191, 191, 191
128, 11, 29, 191, 191, 191
142, 15, 28, 191, 191, 191
141, 15, 28, 191, 191, 191
140, 15, 28, 191, 191, 191
139, 15, 28, 191, 191, 191
138, 15, 28, 191, 191, 191
41, 9, 3, 191, 191, 191
42, 9, 3, 191, 191, 191
43, 9, 3, 191, 191, 191
44, 9, 3, 191, 191, 191
45, 9, 3, 191, 191, 191
46, 9, 3, 191, 191, 191
47, 9, 3, 191, 191, 191
48, 9, 3, 191, 191, 191
49, 9, 3, 191, 191, 191
50, 9, 3, 191, 191, 191
137, 15, 28, 191, 191, 191
136, 15, 28, 191, 191, 191
135, 15, 28, 191, 191, 191
134, 15, 28, 191, 191, 191
39, 10, 3, 191, 191, 191
40, 10, 3, 191, 191, 191
41, 10, 3, 191, 191, 191
42, 10, 3, 191, 191, 191
43, 10, 3, 191, 191, 191
44, 10, 3, 191, 191, 191
45, 10, 3, 191, 191, 191
46, 10, 3, 191, 191, 191
133, 15, 28, 191, 191, 191
132, 15, 28, 191, 191, 191
131, 15, 28, 191, 191, 191
35, 11, 3, 191, 191, 191
36, 11, 3, 191, 191, 191
37, 11, 3, 191, 191, 191
38, 11, 3, 191, 191, 191
39, 11, 3, 191, 191, 191
40, 11, 3, 191, 191, 191
41, 11, 3, 191, 191, 191
42, 11, 3, 191, 191, 191
43, 11, 3, 191, 191, 191
130, 15, 28, 191, 191, 191
129, 15, 28, 191, 191, 191
33, 12, 3, 191, 191, 191
34, 12, 3, 191, 191, 191
35, 12, 3, 191, 191, 191
36, 12, 3, 191, 191, 191
37, 12, 3, 191, 191, 191
38, 12, 3, 191, 191, 191
39, 12, 3, 191, 191, 191
40, 12, 3, 191, 191, 191
128, 15, 28, 191, 191, 191
142, 14, 28, 191, 191, 191
141, 14, 28, 191, 191, 191
140, 14, 28, 191, 191, 191
139, 14, 28, 191, 191, 191
32, 13, 3, 191, 191, 191
33, 13, 3, 191, 191, 191
34, 13, 3, 191, 191, 191
35, 13, 3, 191, 191, 191
36, 13, 3, 191, 191, 191
37, 13, 3, 191, 191, 191
38, 13, 3, 191, 191, 191
138, 14, 28, 191, 191, 191
137, 14, 28, 191, 191, 191
136, 14, 28, 191, 191, 191
135, 14, 28, 191, 191, 191
141, 13, 28, 191, 191, 191
140, 13, 28, 191, 191, 191
139, 13, 28, 191, 191, 191
138, 13, 28, 191, 191, 191
137, 13, 28, 191, 191, 191
136, 13, 28, 191, 191, 191
135, 13, 28, 191, 191, 191
140, 12, 28, 191, 191, 191
139, 12, 28, 191, 191, 191
138, 12, 28, 191, 191, 191
137, 12, 28, 191, 191, 191
136, 12, 28, 191, 191, 191
135, 12, 28, 191, 191, 191
134, 12, 28, 191, 191, 191
133, 12, 28, 191, 191, 191
138, 11, 28, 191, 191, 191
137, 11, 28, 191, 191, 191
136, 11, 28, 191, 191, 191
135, 11, 28, 191, 191, 191
134, 11, 28, 191, 191, 191
133, 11, 28, 191, 191, 191
31, 14, 3, 191, 191, 191
32, 14, 3, 191, 191, 191
33, 14, 3, 191, 191, 191
34, 14, 3, 191, 191, 191
35, 14, 3, 191, 191, 191
36, 14, 3, 191, 191, 191
37, 14, 3, 191, 191, 191
38, 14, 3, 191, 191, 191
132, 11, 28, 191, 191, 191
131, 11, 28, 191, 191, 191
130, 11, 28, 191, 191, 191
134, 10, 28, 191, 191, 191
133, 10, 28, 191, 191, 191
132, 10, 28, 191, 191, 191
131, 10, 28, 191, 191, 191
130, 10, 28, 191, 191, 191
129, 10, 28, 191, 191, 191
31, 15, 3, 191, 191, 191
32, 15, 3, 191, 191, 191
33, 15, 3, 191, 191, 191
34, 15, 3, 191, 191, 191
35, 15, 3, 191, 191, 191
36, 15, 3, 191, 191, 191
37, 15, 3, 191, 191, 191
38, 15, 3, 191, 191, 191
39, 15, 3, 191, 191, 191
40, 15, 3, 191, 191, 191
41, 15, 3, 191, 191, 191
42, 15, 3, 191, 191, 191
43, 15, 3, 191, 191, 191
44, 15, 3, 191, 191, 191
45, 15, 3, 191, 191, 191
46, 15, 3, 191, 191, 191
47, 15, 3, 191, 191, 191
48, 15, 3, 191, 191, 191
49, 15, 3, 191, 191, 191
50, 15, 3, 191, 191, 191
51, 15, 3, 191, 191, 191
52, 15, 3, 191, 191, 191
53, 15, 3, 191, 191, 191
54, 15, 3, 191, 191, 191
55, 15, 3, 191, 191, 191
56, 15, 3, 191, 191, 191
57, 15, 3, 191, 191, 191
58, 15, 3, 191, 191, 191
59, 15, 3, 191, 191, 191
60, 15, 3, 191, 191, 191
61, 15, 3, 191, 191, 191
62, 15, 3, 191, 191, 191
63, 15, 3, 191, 191, 191
60, 5, 4, 191, 191, 191
61, 5, 4, 191, 191, 191
62, 5, 4, 191, 191, 191
63, 5, 4, 191, 191, 191
50, 6, 4, 191, 191, 191
51, 6, 4, 191, 191, 191
52, 6, 4, 191, 191, 191
53, 6, 4, 191, 191, 191
54, 6, 4, 191, 191, 191
55, 6, 4, 191, 191, 191
56, 6, 4, 191, 191, 191
57, 6, 4, 191, 191, 191
58, 6, 4, 191, 191, 191
59, 6, 4, 191, 191, 191
60, 6, 4, 191, 191, 191
61, 6, 4, 191, 191, 191
62, 6, 4, 191, 191, 191
128, 10, 28, 191, 191, 191
43, 7, 4, 191, 191, 191
45, 7, 4, 191, 191, 191
46, 7, 4, 191, 191, 191
47, 7, 4, 191, 191, 191
48, 7, 4, 191, 191, 191
49, 7, 4, 191, 191, 191
50, 7, 4, 191, 191, 191
51, 7, 4, 191, 191, 191
131, 9, 28, 191, 191, 191
130, 9, 28, 191, 191, 191
129, 9, 28, 191, 191, 191
128, 9, 28, 191, 191, 191
148, 15, 27, 191, 191, 191
147, 15, 27, 191, 191, 191
39, 8, 4, 191, 191, 191
40, 8, 4, 191, 191, 191
41, 8, 4, 191, 191, 191
42, 8, 4, 191, 191, 191
43, 8, 4, 191, 191, 191
44, 8, 4, 191, 191, 191
45, 8, 4, 191, 191, 191
146, 15, 27, 191, 191, 191
145, 15, 27, 191, 191, 191
144, 15, 27, 191, 191, 191
143, 15, 27, 191, 191, 191
142, 15, 27, 191, 191, 191
34, 9, 4, 191, 191, 191
35, 9, 4, 191, 191, 191
36, 9, 4, 191, 191, 191
37, 9, 4, 191, 191, 191
38, 9, 4, 191, 191, 191
39, 9, 4, 191, 191, 191
40, 9, 4, 191, 191, 191
141, 15, 27, 191, 191, 191
140, 15, 27, 191, 191, 191
139, 15, 27, 191, 191, 191
138, 15, 27, 191, 191, 191
137, 15, 27, 191, 191, 191
31, 10, 4, 191, 191, 191
32, 10, 4, 191, 191, 191
33, 10, 4, 191, 191, 191
34, 10, 4, 191, 191, 191
35, 10, 4, 191, 191, 191
36, 10, 4, 191, 191, 191
37, 10, 4, 191, 191, 191
38, 10, 4, 191, 191, 191
136, 15, 27, 191, 191, 191
135, 15, 27, 191, 191, 191
134, 15, 27, 191, 191, 191
133, 15, 27, 191, 191, 191
132, 15, 27, 191, 191, 191
131, 15, 27, 191, 191, 191
130, 15, 27, 191, 191, 191
129, 15, 27, 191, 191, 191
28, 11, 4, 191, 191, 191
29, 11, 4, 191, 191, 191
30, 11, 4, 191, 191, 191
31, 11, 4, 191, 191, 191
32, 11, 4, 191, 191, 191
33, 11, 4, 191, 191, 191
34, 11, 4, 191, 191, 191
128, 15, 27, 191, 191, 191
148, 14, 27, 191, 191, 191
147, 14, 27, 191, 191, 191
146, 14, 27, 191, 191, 191
145, 14, 27, 191, 191, 191
144, 14, 27, 191, 191, 191
143, 14, 27, 191, 191, 191
147, 13, 27, 191, 191, 191
146, 13, 27, 191, 191, 191
145, 13, 27, 191, 191, 191
144, 13, 27, 191, 191, 191
143, 13, 27, 191, 191, 191
142, 13, 27, 191, 191, 191
146, 12, 27, 191, 191, 191
145, 12, 27, 191, 191, 191
144, 12, 27, 191, 191, 191
27, 12, 4, 191, 191, 191
28, 12, 4, 191, 191, 191
29, 12, 4, 191, 191, 191
30, 12, 4, 191, 191, 191
31, 12, 4, 191, 191, 191
32, 12, 4, 191, 191, 191
143, 12, 27, 191, 191, 191
142, 12, 27, 191, 191, 191
141, 12, 27, 191, 191, 191
144, 11, 27, 191, 191, 191
143, 11, 27, 191, 191, 191
142, 11, 27, 191, 191, 191
141, 11, 27, 191, 191, 191
140, 11, 27, 191, 191, 191
139, 11, 27, 191, 191, 191
142, 10, 27, 191, 191, 191
141, 10, 27, 191, 191, 191
140, 10, 27, 191, 191, 191
139, 10, 27, 191, 191, 191
138, 10, 27, 191, 191, 191
137, 10, 27, 191, 191, 191
136, 10, 27, 191, 191, 191
135, 10, 27, 191, 191, 191
138, 9, 27, 191, 191, 191
137, 9, 27, 191, 191, 191
26, 13, 4, 191, 191, 191
27, 13, 4, 191, 191, 191
28, 13, 4, 191, 191, 191
29, 13, 4, 191, 191, 191
30, 13, 4, 191, 191, 191
31, 13, 4, 191, 191, 191
136, 9, 27, 191, 191, 191
135, 9, 27, 191, 191, 191
134, 9, 27, 191, 191, 191
133, 9, 27, 191, 191, 191
132, 9, 27, 191, 191, 191
135, 8, 27, 191, 191, 191
134, 8, 27, 191, 191, 191
133, 8, 27, 191, 191, 191
132, 8, 27, 191, 191, 191
131, 8, 27, 191, 191, 191
130, 8, 27, 191, 191, 191
129, 8, 27, 191, 191, 191
128, 8, 27, 191, 191, 191
130, 7, 27, 191, 191, 191
129, 7, 27, 191, 191, 191
128, 7, 27, 191, 191, 191
153, 15, 26, 191, 191, 191
152, 15, 26, 191, 191, 191
151, 15, 26, 191, 191, 191
150, 15, 26, 191, 191, 191
149, 15, 26, 191, 191, 191
148, 15, 26, 191, 191, 191
147, 15, 26, 191, 191, 191
146, 15, 26, 191, 191, 191
145, 15, 26, 191, 191, 191
144, 15, 26, 191, 191, 191
143, 15, 26, 191, 191, 191
142, 15, 26, 191, 191, 191
141, 15, 26, 191, 191, 191
140, 15, 26, 191, 191, 191
139, 15, 26, 191, 191, 191
138, 15, 26, 191, 191, 191
25, 14, 4, 191, 191, 191
26, 14, 4, 191, 191, 191
27, 14, 4, 191, 191, 191
28, 14, 4, 191, 191, 191
29, 14, 4, 191, 191, 191
30, 14, 4, 191, 191, 191
137, 15, 26, 191, 191, 191
136, 15, 26, 191, 191, 191
135, 15, 26, 191, 191, 191
134, 15, 26, 191, 191, 191
133, 15, 26, 191, 191, 191
132, 15, 26, 191, 191, 191
131, 15, 26, 191, 191, 191
130, 15, 26, 191, 191, 191
129, 15, 26, 191, 191, 191
128, 15, 26, 191, 191, 191
153, 14, 26, 191, 191, 191
152, 14, 26, 191, 191, 191
151, 14, 26, 191, 191, 191
150, 14, 26, 191, 191, 191
25, 15, 4, 191, 191, 191
26, 15, 4, 191, 191, 191
27, 15, 4, 191, 191, 191
28, 15, 4, 191, 191, 191
29, 15, 4, 191, 191, 191
30, 15, 4, 191, 191, 191
31, 15, 4, 191, 191, 191
32, 15, 4, 191, 191, 191
33, 15, 4, 191, 191, 191
34, 15, 4, 191, 191, 191
35, 15, 4, 191, 191, 191
36, 15, 4, 191, 191, 191
37, 15, 4, 191, 191, 191
38, 15, 4, 191, 191, 191
39, 15, 4, 191, 191, 191
40, 15, 4, 191, 191, 191
41, 15, 4, 191, 191, 191
42, 15, 4, 191, 191, 191
43, 15, 4, 191, 191, 191
44, 15, 4, 191, 191, 191
45, 15, 4, 191, 191, 191
46, 15, 4, 191, 191, 191
47, 15, 4, 191, 191, 191
48, 15, 4, 191, 191, 191
49, 15, 4, 191, 191, 191
50, 15, 4, 191, 191, 191
51, 15, 4, 191, 191, 191
52, 15, 4, 191, 191, 191
53, 15, 4, 191, 191, 191
54, 15, 4, 191, 191, 191
55, 15, 4, 191, 191, 191
56, 15, 4, 191, 191, 191
57, 15, 4, 191, 191, 191
58, 15, 4, 191, 191, 191
59, 15, 4, 191, 191, 191
60, 15, 4, 191, 191, 191
61, 15, 4, 191, 191, 191
62, 15, 4, 191, 191, 191
63, 15, 4, 191, 191, 191
57, 4, 5, 191, 191, 191
58, 4, 5, 191, 191, 191
60, 4, 5, 191, 191, 191
61, 4, 5, 191, 191, 191
62, 4, 5, 191, 191, 191
63, 4, 5, 191, 191, 191
50, 5, 5, 191, 191, 191
51, 5, 5, 191, 191, 191
52, 5, 5, 191, 191, 191
53, 5, 5, 191, 191, 191
54, 5, 5, 191, 191, 191
55, 5, 5, 191, 191, 191
56, 5, 5, 191, 191, 191
57, 5, 5, 191, 191, 191
58, 5, 5, 191, 191, 191
59, 5, 5, 191, 191, 191
149, 14, 26, 191, 191, 191
153, 13, 26, 191, 191, 191
152, 13, 26, 191, 191, 191
151, 13, 26, 191, 191, 191
41, 6, 5, 191, 191, 191
42, 6, 5, 191, 191, 191
43, 6, 5, 191, 191, 191
44, 6, 5, 191, 191, 191
45, 6, 5, 191, 191, 191
46, 6, 5, 191, 191, 191
47, 6, 5, 191, 191, 191
48, 6, 5, 191, 191, 191
49, 6, 5, 191, 191, 191
150, 13, 26, 191, 191, 191
149, 13, 26, 191, 191, 191
148, 13, 26, 191, 191, 191
151, 12, 26, 191, 191, 191
150, 12, 26, 191, 191, 191
149, 12, 26, 191, 191, 191
36, 7, 5, 191, 191, 191
37, 7, 5, 191, 191, 191
38, 7, 5, 191, 191, 191
39, 7, 5, 191, 191, 191
40, 7, 5, 191, 191, 191
41, 7, 5, 191, 191, 191
42, 7, 5, 191, 191, 191
148, 12, 26, 191, 191, 191
44, 7, 5, 191, 191, 191
147, 12, 26, 191, 191, 191
149, 11, 26, 191, 191, 191
148, 11, 26, 191, 191, 191
32, 8, 5, 191, 191, 191
33, 8, 5, 191, 191, 191
34, 8, 5, 191, 191, 191
35, 8, 5, 191, 191, 191
36, 8, 5, 191, 191, 191
37, 8, 5, 191, 191, 191
38, 8, 5, 191, 191, 191
147, 11, 26, 191, 191, 191
146, 11, 26, 191, 191, 191
145, 11, 26, 191, 191, 191
147, 10, 26, 191, 191, 191
146, 10, 26, 191, 191, 191
145, 10, 26, 191, 191, 191
144, 10, 26, 191, 191, 191
143, 10, 26, 191, 191, 191
145, 9, 26, 191, 191, 191
144, 9, 26, 191, 191, 191
29, 9, 5, 191, 191, 191
30, 9, 5, 191, 191, 191
31, 9, 5, 191, 191, 191
32, 9, 5, 191, 191, 191
33, 9, 5, 191, 191, 191
143, 9, 26, 191, 191, 191
142, 9, 26, 191, 191, 191
141, 9, 26, 191, 191, 191
140, 9, 26, 191, 191, 191
139, 9, 26, 191, 191, 191
141, 8, 26, 191, 191, 191
140, 8, 26, 191, 191, 191
139, 8, 26, 191, 191, 191
138, 8, 26, 191, 191, 191
137, 8, 26, 191, 191, 191
136, 8, 26, 191, 191, 191
137, 7, 26, 191, 191, 191
136, 7, 26, 191, 191, 191
135, 7, 26, 191, 191, 191
134, 7, 26, 191, 191, 191
133, 7, 26, 191, 191, 191
132, 7, 26, 191, 191, 191
131, 7, 26, 191, 191, 191
26, 10, 5, 191, 191, 191
27, 10, 5, 191, 191, 191
28, 10, 5, 191, 191, 191
29, 10, 5, 191, 191, 191
30, 10, 5, 191, 191, 191
131, 6, 26, 191, 191, 191
130, 6, 26, 191, 191, 191
129, 6, 26, 191, 191, 191
128, 6, 26, 191, 191, 191
158, 15, 25, 191, 191, 191
157, 15, 25, 191, 191, 191
156, 15, 25, 191, 191, 191
155, 15, 25, 191, 191, 191
154, 15, 25, 191, 191, 191
153, 15, 25, 191, 191, 191
152, 15, 25, 191, 191, 191
151, 15, 25, 191, 191, 191
150, 15, 25, 191, 191, 191
149, 15, 25, 191, 191, 191
148, 15, 25, 191, 191, 191
147, 15, 25, 191, 191, 191
146, 15, 25, 191, 191, 191
24, 11, 5, 191, 191, 191
25, 11, 5, 191, 191, 191
26, 11, 5, 191, 191, 191
27, 11, 5, 191, 191, 191
145, 15, 25, 191, 191, 191
144, 15, 25, 191, 191, 191
143, 15, 25, 191, 191, 191
142, 15, 25, 191, 191, 191
141, 15, 25, 191, 191, 191
140, 15, 25, 191, 191, 191
139, 15, 25, 191, 191, 191
138, 15, 25, 191, 191, 191
137, 15, 25, 191, 191, 191
136, 15, 25, 191, 191, 191
135, 15, 25, 191, 191, 191
134, 15, 25, 191, 191, 191
133, 15, 25, 191, 191, 191
132, 15, 25, 191, 191, 191
131, 15, 25, 191, 191, 191
130, 15, 25, 191, 191, 191
22, 12, 5, 191, 191, 191
23, 12, 5, 191, 191, 191
24, 12, 5, 191, 191, 191
25, 12, 5, 191, 191, 191
26, 12, 5, 191, 191, 191
129, 15, 25, 191, 191, 191
128, 15, 25, 191, 191, 191
157, 14, 25, 191, 191, 191
156, 14, 25, 191, 191, 191
155, 14, 25, 191, 191, 191
154, 14, 25, 191, 191, 191
157, 13, 25, 191, 191, 191
156, 13, 25, 191, 191, 191
155, 13, 25, 191, 191, 191
154, 13, 25, 191, 191, 191
156, 12, 25, 191, 191, 191
155, 12, 25, 191, 191, 191
154, 12, 25, 191, 191, 191
153, 12, 25, 191, 191, 191
152, 12, 25, 191, 191, 191
21, 13, 5, 191, 191, 191
22, 13, 5, 191, 191, 191
23, 13, 5, 191, 191, 191
24, 13, 5, 191, 191, 191
25, 13, 5, 191, 191, 191
154, 11, 25, 191, 191, 191
153, 11, 25, 191, 191, 191
152, 11, 25, 191, 191, 191
151, 11, 25, 191, 191, 191
150, 11, 25, 191, 191, 191
152, 10, 25, 191, 191, 191
151, 10, 25, 191, 191, 191
150, 10, 25, 191, 191, 191
149, 10, 25, 191, 191, 191
148, 10, 25, 191, 191, 191
149, 9, 25, 191, 191, 191
148, 9, 25, 191, 191, 191
147, 9, 25, 191, 191, 191
146, 9, 25, 191, 191, 191
146, 8, 25, 191, 191, 191
145, 8, 25, 191, 191, 191
144, 8, 25, 191, 191, 191
143, 8, 25, 191, 191, 191
142, 8, 25, 191, 191, 191
143, 7, 25, 191, 191, 191
142, 7, 25, 191, 191, 191
141, 7, 25, 191, 191, 191
140, 7, 25, 191, 191, 191
139, 7, 25, 191, 191, 191
138, 7, 25, 191, 191, 191
137, 6, 25, 191, 191, 191
136, 6, 25, 191, 191, 191
135, 6, 25, 191, 191, 191
134, 6, 25, 191, 191, 191
133, 6, 25, 191, 191, 191
132, 6, 25, 191, 191, 191
132, 5, 25, 191, 191, 191
131, 5, 25, 191, 191, 191
130, 5, 25, 191, 191, 191
129, 5, 25, 191, 191, 191
128, 5, 25, 191, 191, 191
161, 15, 24, 191, 191, 191
160, 15, 24, 191, 191, 191
20, 14, 5, 191, 191, 191
21, 14, 5, 191, 191, 191
22, 14, 5, 191, 191, 191
23, 14, 5, 191, 191, 191
24, 14, 5, 191, 191, 191
159, 15, 24, 191, 191, 191
158, 15, 24, 191, 191, 191
157, 15, 24, 191, 191, 191
156, 15, 24, 191, 191, 191
155, 15, 24, 191, 191, 191
154, 15, 24, 191, 191, 191
153, 15, 24, 191, 191, 191
152, 15, 24, 191, 191, 191
151, 15, 24, 191, 191, 191
150, 15, 24, 191, 191, 191
20, 15, 5, 191, 191, 191
21, 15, 5, 191, 191, 191
22, 15, 5, 191, 191, 191
23, 15, 5, 191, 191, 191
24, 15, 5, 191, 191, 191
25, 15, 5, 191, 191, 191
26, 15, 5, 191, 191, 191
27, 15, 5, 191, 191, 191
28, 15, 5, 191, 191, 191
29, 15, 5, 191, 191, 191
30, 15, 5, 191, 191, 191
31, 15, 5, 191, 191, 191
32, 15, 5, 191, 191, 191
33, 15, 5, 191, 191, 191
34, 15, 5, 191, 191, 191
35, 15, 5, 191, 191, 191
36, 15, 5, 191, 191, 191
37, 15, 5, 191, 191, 191
38, 15, 5, 191, 191, 191
39, 15, 5, 191, 191, 191
40, 15, 5, 191, 191, 191
41, 15, 5, 191, 191, 191
42, 15, 5, 191, 191, 191
43, 15, 5, 191, 191, 191
44, 15, 5, 191, 191, 191
45, 15, 5, 191, 191, 191
46, 15, 5, 191, 191, 191
47, 15, 5, 191, 191, 191
48, 15, 5, 191, 191, 191
49, 15, 5, 191, 191, 191
50, 15, 5, 191, 191, 191
51, 15, 5, 191, 191, 191
52, 15, 5, 191, 191, 191
53, 15, 5, 191, 191, 191
54, 15, 5, 191, 191, 191
55, 15, 5, 191, 191, 191
